"","Date","eur_close","MNB","ECB","mean_kinfo","mean_matolcsy","mean_nagy","mean_varga","max_kinfo","max_matolcsy","max_nagy","max_varga","eurczk","eurpln","eurron","cetop","FED","BUX"
"1396",2023-10-05,387.428,0.13,0.045,0,0,0,0,0,0,0,0,24.4207000732422,4.60106992721558,4.97100019454956,2077.60363402402,0.055,55488.5763650588
"1397",2023-10-08,386.834,0.13,0.045,0,0,0,0,0,0,0,0,24.4724998474121,4.5770001411438,4.96516990661621,2077.60363402402,0.055,55488.5763650588
"1398",2023-10-09,388.453,0.13,0.045,0,0,0,0,0,0,0,0,24.4454002380371,4.55900001525879,4.96394014358521,2097.36854383852,0.055,55055.604134225
"1399",2023-10-10,387.278,0.13,0.045,0,0,0,0,0,0,0,0,24.5482997894287,4.53489017486572,4.96199989318848,2140.02727974239,0.055,55948.0211712523
"1400",2023-10-11,386.188,0.13,0.045,0,0,0,0,0,0,0,0,24.5226993560791,4.52543020248413,4.96449995040894,2158.35698406395,0.055,56211.2018658827
"1401",2023-10-12,387.062,0.13,0.045,0,0,0,0,0,0,0,0,24.6455993652344,4.53853988647461,4.96000003814697,2146.97642016962,0.055,56171.2645361737
"1402",2023-10-15,387.716,0.13,0.045,0,0,0,0,0,0,0,0,24.6679000854492,4.45580005645752,4.96480989456177,2146.97642016962,0.055,56171.2645361737
"1403",2023-10-16,386.127,0.13,0.045,0,0,0,0,0,0,0,0,24.6429004669189,4.44853019714355,4.96000003814697,2230.73644844378,0.055,56328.8657525646
"1404",2023-10-17,384.242,0.13,0.045,0,0,0,0,0,0,0,0,24.6403999328613,4.41650009155273,4.96783018112183,2258.60106182028,0.055,57049.2344237624
"1405",2023-10-18,383.941,0.13,0.045,0,0,0,0,0,0,0,0,24.6721992492676,4.44910001754761,4.97162008285522,2243.85002425643,0.055,57075.3020716163
"1406",2023-10-19,382.372,0.13,0.045,0,0,0,0,0,0,0,0,24.6380004882812,4.45080995559692,4.97361993789673,2210.38456524908,0.055,56392.9398594876
"1407",2023-10-22,382.037,0.13,0.045,0,0,0,0,0,0,0,0,24.6093006134033,4.45615005493164,4.97323989868164,2210.38456524908,0.055,56392.9398594876
"1408",2023-10-23,381.433,0.13,0.045,0,0,0,0,0,0,0,0,24.5995006561279,4.45863008499146,4.96917009353638,2210.38456524908,0.055,56392.9398594876
"1409",2023-10-24,382.947,0.13,0.045,0,0,0,0,0,0,0,0,24.591100692749,4.46233987808228,4.96649980545044,2213.94936498842,0.055,56022.621752239
"1410",2023-10-25,384.407,0.1225,0.045,0,0,0,0,0,0,0,0,24.6814994812012,4.47463989257812,4.96056985855103,2231.7316587052,0.055,56909.2951225798
"1411",2023-10-26,382.557,0.1225,0.045,0,0,-0.00053017001482658,0,0,0,-0.00053017001482658,0,24.6392002105713,4.44977998733521,4.96553993225098,2247.45056985799,0.055,56594.225724842
"1412",2023-10-30,383.352,0.1225,0.045,0,0,0,0,0,0,0,0,24.6159000396729,4.461510181427,4.96347999572754,2253.50739323549,0.055,56434.9071135155
"1413",2023-10-31,382.422,0.1225,0.045,0,0,0,0,0,0,0,0,24.5312995910645,4.44430017471313,4.96301984786987,2261.08946273149,0.055,56035.1530739184
"1414",2023-11-01,382.349,0.1225,0.045,0,0,0,0,0,0,0,0,24.5531005859375,4.45230007171631,4.96717977523804,2261.08946273149,0.055,56035.1530739184
"1415",2023-11-02,383.404,0.1225,0.045,0,0,0,0,0,0,0,0,24.657600402832,4.46761989593506,4.96000003814697,2276.66325293975,0.055,56539.7626822261
"1416",2023-11-03,381.701,0.1225,0.045,0,0,0,0,0,0,0,0,24.4468002319336,4.44626998901367,4.96722984313965,2298.56628102405,0.055,57337.6427391763
"1417",2023-11-06,377.31,0.1225,0.045,0,0,0,0.00053233880316838,0,0,0,0.00053233880316838,24.3619995117188,4.45090007781982,4.96935987472534,2305.32720053543,0.055,57400.6685878736
"1418",2023-11-07,378.898,0.1225,0.045,0,0,0,0,0,0,0,0,24.5316009521484,4.45552015304565,4.96549987792969,2291.6733051126,0.055,57271.6680474322
"1419",2023-11-08,377.903,0.1225,0.045,0,0,0,0,0,0,0,0,24.6068992614746,4.45335006713867,4.96500015258789,2282.48009241922,0.055,57283.7657441742
"1420",2023-11-09,378.802,0.1225,0.045,0,0,0,0,0,0,0,0,24.6000003814697,4.43739986419678,4.96500015258789,2296.89258205674,0.055,57302.8451978031
"1421",2023-11-10,378.467,0.1225,0.045,0,0,0,0,0,0,0,0,24.5249004364014,4.42963981628418,4.96680021286011,2283.8692744078,0.055,57529.9458651645
"1422",2023-11-13,376.697,0.1225,0.045,0,0,0,0,0,0,0,0,24.4754009246826,4.42039012908936,4.97164011001587,2282.56727069832,0.055,57093.664167538
"1423",2023-11-14,376.816,0.1225,0.045,0,0,0,0,0,0,0,0,24.5443000793457,4.42456007003784,4.97214984893799,2347.03646138344,0.055,57678.7704393968
"1424",2023-11-15,375.514,0.1225,0.045,0,0,0,0,0,0,0,0,24.4382991790771,4.39675998687744,4.97030019760132,2348.24445287981,0.055,58011.3096103361
"1425",2023-11-16,376.328,0.1225,0.045,0,0,0,0,0,0,0,0,24.4405994415283,4.38640022277832,4.96806001663208,2343.10520602218,0.055,57565.6661075352
"1426",2023-11-17,376.351,0.1225,0.045,0,0,0,0,0,0,0,0,24.4368000030518,4.37063980102539,4.97013998031616,2337.37686119508,0.055,57010.7487272056
"1427",2023-11-20,377.673,0.1225,0.045,0,0,0,0,0,0,0,0,24.4596004486084,4.38204002380371,4.97037982940674,2352.67597312839,0.055,56895.0253787394
"1428",2023-11-21,379.572,0.1225,0.045,0,0,0,0,0,0,0,0,24.49880027771,4.34409999847412,4.97192001342773,2345.33238798317,0.055,56450.2231582427
"1429",2023-11-22,380.189,0.115,0.045,0,0,0,0,0,0,0,0,24.5051002502441,4.37090015411377,4.96887016296387,2346.91396277926,0.055,56827.9465452117
"1430",2023-11-23,380.902,0.115,0.045,0,0,0,0,0,0,0,0,24.4349994659424,4.36180019378662,4.97141981124878,2338.68149566287,0.055,56511.8353721096
"1431",2023-11-24,379.189,0.115,0.045,0,0,0,0,0,0,0,0,24.3521003723145,4.36320018768311,4.96926021575928,2334.75590718085,0.055,56091.3703224642
"1432",2023-11-27,378.745,0.115,0.045,0,0,0,0,0,0,0,0,24.3801002502441,4.36067008972168,4.96906995773315,2327.56992937376,0.055,55887.9486797295
"1433",2023-11-28,379.335,0.115,0.045,0,0,0,-0.00073342880978088,0,0,0,-0.00073342880978088,24.2721996307373,4.34392976760864,4.97115993499756,2362.44624643303,0.055,57176.1073063058
"1434",2023-11-29,377.101,0.115,0.045,0,0,0,0,0,0,0,0,24.2301006317139,4.31763982772827,4.96750020980835,2357.9832185439,0.055,57346.6920091446
"1435",2023-11-30,377.604,0.115,0.045,0,0,0,0,0,0,0,0,24.2418003082275,4.33881998062134,4.96750020980835,2354.01609432333,0.055,57878.4344771806
"1436",2023-12-01,379.957,0.115,0.045,0,0,0,0,0,0,0,0,24.2912998199463,4.35036993026733,4.96727991104126,2393.77647987139,0.055,58010.9894557673
"1437",2023-12-04,378.379,0.115,0.045,0,0,0,0,0,0,0,0,24.2677993774414,4.32568979263306,4.96837997436523,2399.50688199964,0.055,58509.8478867254
"1438",2023-12-05,379.545,0.115,0.045,0,0,0,0,0,0,0,0,24.3938999176025,4.32761001586914,4.96686983108521,2409.66950406339,0.055,58432.2934416582
"1439",2023-12-06,379.467,0.115,0.045,0,0,0,0,0,0,0,0,24.3369007110596,4.3194899559021,4.96099996566772,2418.47721961905,0.055,58447.6293142036
"1440",2023-12-07,379.975,0.115,0.045,0,0,-0.00051391017268542,-0.00056820904910637,0,0,-0.00051391017268542,-0.00056820904910637,24.2789993286133,4.32722997665405,4.96400022506714,2400.92749124181,0.055,58424.864528752
"1441",2023-12-08,381.296,0.115,0.045,0,0,0,0,0,0,0,0,24.2833003997803,4.32480001449585,4.96400022506714,2413.03751254127,0.055,58669.8262173299
"1442",2023-12-11,379.879,0.115,0.045,0,0,0,0,0,0,0,0,24.3286991119385,4.3254599571228,4.96687984466553,2411.46861899803,0.055,58300.2488355317
"1443",2023-12-12,382.727,0.115,0.045,0,0,0.476711160452546,0,0,0,0.955244636516526,0,24.382999420166,4.33330011367798,4.97097015380859,2406.74211730106,0.055,59004.8554109366
"1444",2023-12-13,381.848,0.115,0.045,0,0,0,0,0,0,0,0,24.4790992736816,4.32458019256592,4.9689998626709,2404.39636317813,0.055,58883.0280047428
"1445",2023-12-14,378.856,0.115,0.045,0,0,0,0,0,0,0,0,24.4022006988525,4.29601001739502,4.97243022918701,2431.40349143266,0.055,60475.9154314838
"1446",2023-12-15,379.248,0.115,0.045,0,0,0,0,0,0,0,0,24.3826999664307,4.30480003356934,4.96500015258789,2431.47957281119,0.055,60369.179054265
"1447",2023-12-18,381.961,0.115,0.045,0,0,0,0,0,0,0,0,24.4615993499756,4.33158016204834,4.96922016143799,2437.15078961472,0.055,60538.6155676369
"1448",2023-12-19,384.245,0.115,0.045,0,0,0,0,0,0,0,0,24.4853992462158,4.31979990005493,4.9693398475647,2449.29767167329,0.055,60864.8199173025
"1449",2023-12-20,384.094,0.1075,0.045,0,0,0,0,0,0,0,0,24.5060997009277,4.32315015792847,4.96999979019165,2445.96381401657,0.055,61061.1642624392
"1450",2023-12-21,383.625,0.1075,0.045,0,0,0,-0.00048738432815298,0,0,0,-0.00048738432815298,24.479700088501,4.34213018417358,4.96709012985229,2445.64957543012,0.055,60551.621378108
"1451",2023-12-22,381.938,0.1075,0.045,0,0,0.123038720397744,0,0,0,0.123038720397744,0,24.5620994567871,4.32280015945435,4.96939992904663,2445.94921229787,0.055,60294.4012139246
"1452",2023-12-25,380.631,0.1075,0.045,0,0,0,0,0,0,0,0,24.5373001098633,4.33124017715454,4.97028017044067,2445.94921229787,0.055,60294.4012139246
"1453",2023-12-26,380.174,0.1075,0.045,0,0,0,0,0,0,0,0,24.4640007019043,4.33320999145508,4.96794986724854,2445.94921229787,0.055,60294.4012139246
"1454",2023-12-27,381.202,0.1075,0.045,0,0,0,0,0,0,0,0,24.4955997467041,4.32473993301392,4.96845006942749,2462.4986455237,0.055,60288.4893400882
"1455",2023-12-28,382.007,0.1075,0.045,0,0,0,0,0,0,0,0,24.6580009460449,4.31729984283447,4.97517013549805,2460.57155671985,0.055,60739.4563436856
"1456",2023-12-29,382.298,0.1075,0.045,0,0,0,0.00030618501477874,0,0,0,0.00030618501477874,24.6615009307861,4.33354997634888,4.97100019454956,2454.24030709854,0.055,60620.0052045785
"1457",2024-01-01,382.111,0.1075,0.045,0,0,0,0,0,0,0,0,24.6508007049561,4.33987998962402,4.97479009628296,2454.24030709854,0.055,60620.0052045785
"1458",2024-01-02,381.057,0.1075,0.045,0,0,-7.77599268531048e-05,-1.26076884043869e-07,0,0,-7.77599268531048e-05,-1.26076884043869e-07,24.6245994567871,4.34789991378784,4.97479009628296,2442.57321503097,0.055,60744.5860619401
"1459",2024-01-03,381.263,0.1075,0.045,0,0,0,0,0,0,0,0,24.6371994018555,4.36618995666504,4.96770000457764,2433.92757640676,0.055,60685.1081063061
"1460",2024-01-04,380.095,0.1075,0.045,0,0,0.249147961141368,0.249021075355788,0,0,0.249147961141368,0.249021075355788,24.6331996917725,4.34859991073608,4.97162008285522,2444.41780053118,0.055,60838.3002722347
"1461",2024-01-05,378.486,0.1075,0.045,0,0,0,0,0,0,0,0,24.6445007324219,4.34380006790161,4.97367000579834,2449.43249067268,0.055,61454.6198598295
"1462",2024-01-08,377.495,0.1075,0.045,0,0,0,0,0,0,0,0,24.5244998931885,4.34315013885498,4.97307014465332,2460.30481941025,0.055,61374.095371315
"1463",2024-01-09,377.229,0.1075,0.045,0,0,0,0,0,0,0,0,24.5030002593994,4.33120012283325,4.96950006484985,2464.78477665921,0.055,61921.6188198957
"1464",2024-01-10,378.266,0.1075,0.045,0,0,0,0,0,0,0,0,24.5604000091553,4.34300994873047,4.97160005569458,2468.27759630303,0.055,62804.5202313928
"1465",2024-01-11,377.933,0.1075,0.045,0,0,0,0,0,0,0,0,24.5513000488281,4.33230018615723,4.97159004211426,2456.55899789974,0.055,63066.5664291996
"1466",2024-01-12,378.825,0.1075,0.045,0,0,0,0,0,0,0,0,24.6604995727539,4.3518500328064,4.96999979019165,2455.23610973994,0.055,63628.1281854781
"1467",2024-01-15,378.961,0.1075,0.045,0,0,0,0,0,0,0,0,24.6362991333008,4.35232019424438,4.9726300239563,2442.1370080937,0.055,63787.0728831579
"1468",2024-01-16,378.426,0.1075,0.045,0,0,0,0,0,0,0,0,24.6779003143311,4.36939001083374,4.9727897644043,2424.56133890149,0.055,63292.9002405987
"1469",2024-01-17,379.152,0.1075,0.045,0,0,0,0,0,0,0,0,24.6961002349854,4.39001989364624,4.97580003738403,2390.40581890921,0.055,63019.9394604283
"1470",2024-01-18,380.065,0.1075,0.045,0,0,0,0,0,0,0,0,24.7194004058838,4.39379978179932,4.9753999710083,2404.4499871718,0.055,63571.8202405104
"1471",2024-01-19,382.156,0.1075,0.045,0,0,0,0,0,0,0,0,24.7724990844727,4.38270998001099,4.97602987289429,2435.24656142954,0.055,64580.8742801554
"1472",2024-01-22,381.903,0.1075,0.045,0,0,0,0,0,0,0,0,24.7700004577637,4.3518500328064,4.97550010681152,2428.67139742243,0.055,64709.3401523127
"1473",2024-01-23,383.322,0.1075,0.045,0,0,0,0,0,0,0,0,24.7604007720947,4.36062002182007,4.97676992416382,2401.06831758887,0.055,63825.7268592883
"1474",2024-01-24,386.026,0.1075,0.045,0,0,0,0,0,0,0,0,24.8777008056641,4.38663005828857,4.97650003433228,2412.76228268415,0.055,64128.4036245514
"1475",2024-01-25,386.813,0.1075,0.045,0,0,0,0,0,0,0,0,24.7954006195068,4.37846994400024,4.97695016860962,2418.0000205791,0.055,64543.9581671718
"1476",2024-01-26,384.881,0.1075,0.045,0,0,0,0,0,0,0,0,24.7290992736816,4.3716402053833,4.97620010375977,2419.83011109288,0.055,64092.557450275
"1477",2024-01-29,387.936,0.1075,0.045,0,0,0,0,0,0,0,0,24.7325992584229,4.36550998687744,4.9764199256897,2407.07863025816,0.055,63192.767758016
"1478",2024-01-30,389.012,0.1075,0.045,0,0,0,0,0,0,0,0,24.8031005859375,4.36464023590088,4.97499990463257,2430.38196480327,0.055,63213.5544871094
"1479",2024-01-31,386.051,0.1,0.045,0,0,0,0,0,0,0,0,24.75950050354,4.34781980514526,4.97300004959106,2468.73201482563,0.055,64044.4604464358
"1480",2024-02-01,383.462,0.1,0.045,0,0,0,0,0,0,0,0,24.7912998199463,4.32594013214111,4.97300004959106,2503.82748720999,0.055,65320.8831299535
"1481",2024-02-02,382.596,0.1,0.045,0,0,0,0.00220883614474587,0,0,0,0.00220883614474587,24.8285999298096,4.31439018249512,4.96999979019165,2517.52984282009,0.055,65290.3109131014
"1482",2024-02-05,383.467,0.1,0.045,0,0,0,0,0,0,0,0,24.92799949646,4.31270980834961,4.97312021255493,2500.25868529086,0.055,64830.4144463155
"1483",2024-02-06,386.196,0.1,0.045,0,0,0,0,0,0,0,0,24.900899887085,4.33834981918335,4.97387981414795,2503.78017779799,0.055,64991.8872473332
"1484",2024-02-07,386.14,0.1,0.045,0,0,0,0,0,0,0,0,24.8957996368408,4.34490013122559,4.97608995437622,2493.08694897423,0.055,64345.8846780837
"1485",2024-02-08,388.005,0.1,0.045,0,0,0,0,0,0,0,0,24.9361000061035,4.34127998352051,4.97200012207031,2482.30476363089,0.055,64442.6294450864
"1486",2024-02-09,388.369,0.1,0.045,0,0,0,0,0,0,0,0,25.2194995880127,4.32307004928589,4.97349977493286,2478.45827656491,0.055,64982.9757209854
"1487",2024-02-12,387.032,0.1,0.045,0,0,0,0,0,0,0,0,25.2199993133545,4.3221697807312,4.97669982910156,2497.04388230406,0.055,64763.5697360838
"1488",2024-02-13,386.528,0.1,0.045,0,0,0,0,0,0,0,0,25.2220993041992,4.3077597618103,4.97559976577759,2475.79874553349,0.055,64756.4974890762
"1489",2024-02-14,386.814,0.1,0.045,0,0,0,0,0,0,0,0,25.3075008392334,4.33652019500732,4.97200012207031,2501.27044349589,0.055,64999.4504142248
"1490",2024-02-15,388.512,0.1,0.045,0,0,0,0,0,0,0,0,25.3687992095947,4.33853006362915,4.97399997711182,2498.91721057135,0.055,65660.8016658979
"1491",2024-02-16,388.811,0.1,0.045,0,0,0,0,0,0,0,0,25.3383007049561,4.34019994735718,4.97650003433228,2515.30839931188,0.055,65769.7516658649
"1492",2024-02-19,388.229,0.1,0.045,0,0,-0.476797379087657,0,0,0,-0.476797379087657,0,25.4228992462158,4.33653020858765,4.9766001701355,2520.83457217599,0.055,66000.076182863
"1493",2024-02-20,387.964,0.1,0.045,0,0,0,0,0,0,0,0,25.4608001708984,4.32469987869263,4.97669982910156,2536.22143688016,0.055,65940.9437572977
"1494",2024-02-21,387.254,0.1,0.045,0,0,0,0,0,0,0,0,25.3677005767822,4.31253004074097,4.97620010375977,2542.01077808664,0.055,66344.1680678279
"1495",2024-02-22,386.954,0.1,0.045,0,0,0,0,0,0,0,0,25.3024997711182,4.31529998779297,4.97499990463257,2560.19794182055,0.055,66185.3650326653
"1496",2024-02-23,386.989,0.1,0.045,0,0,0,0,0,0,0,0,25.3495006561279,4.32144021987915,4.96999979019165,2573.48198508782,0.055,66263.1751628088
"1497",2024-02-26,388.533,0.1,0.045,0,0,0,0,0,0,0,0,25.3320999145508,4.30484008789062,4.97469997406006,2560.17885540039,0.055,66038.1960109623
"1498",2024-02-27,389.067,0.1,0.045,0,0,0,0,0,0,0,0,25.3589000701904,4.30867004394531,4.96999979019165,2542.14511475688,0.055,65541.5602502095
"1499",2024-02-28,390.589,0.09,0.045,0,0,0,0,0,0,0,0,25.3059997558594,4.30433988571167,4.96671009063721,2522.22659898122,0.055,66080.1928760198
"1500",2024-02-29,393.189,0.09,0.045,0,0,0,0,0,0,0,0,25.2773990631104,4.31544017791748,4.96721982955933,2507.99129199638,0.055,65938.6450286653
"1501",2024-03-01,392.365,0.09,0.045,0,0,0,0,0,0,0,0,25.3178997039795,4.31325006484985,4.96500015258789,2519.30783188607,0.055,66169.0284008105
"1502",2024-03-04,393.655,0.09,0.045,0,0,0,0,0,0,0,0,25.3243007659912,4.31544017791748,4.96747016906738,2509.2326806049,0.055,66319.4973455462
"1503",2024-03-05,394.669,0.09,0.045,0,0,0,0,0,0,0,0,25.3448009490967,4.32100009918213,4.97144985198975,2504.58373881406,0.055,65840.0181933634
"1504",2024-03-06,393.509,0.09,0.045,0,0,0,0,0,0,0,0,25.3295001983643,4.30998992919922,4.97152996063232,2513.31404294032,0.055,65986.5190736604
"1505",2024-03-07,393.636,0.09,0.045,0,0,0,0,0,0,0,0,25.346399307251,4.29659986495972,4.97039985656738,2495.09584029581,0.055,66201.3313483166
"1506",2024-03-08,395.023,0.09,0.045,0,0,0,0,0,0,0,0,25.3525009155273,4.29809999465942,4.96957015991211,2498.89358880941,0.055,66093.6153589478
"1507",2024-03-11,393.403,0.09,0.045,0,0,0,0,0,0,0,0,25.2954998016357,4.30177021026611,4.96642017364502,2507.34885685454,0.055,65599.4872899829
"1508",2024-03-12,394.187,0.09,0.045,0,0,0,0,0,0,0,0,25.3106994628906,4.27938985824585,4.96250009536743,2532.82472720964,0.055,66455.0671837621
"1509",2024-03-13,398.722,0.09,0.045,0,0,0,0,0,0,0,0,25.2740993499756,4.28677988052368,4.96500015258789,2526.45491920726,0.055,65600.634594085
"1510",2024-03-14,395.771,0.09,0.045,0,0,0,0,0,0,0,0,25.2413997650146,4.27839994430542,4.96883010864258,2532.27144312617,0.055,64988.3348661463
"1511",2024-03-15,395.053,0.09,0.045,0,0,0,0,0,0,0,0,25.1881999969482,4.29087018966675,4.97069978713989,2532.27144312617,0.055,64988.3348661463
"1512",2024-03-18,392.662,0.09,0.045,0,0,-0.230101200515408,0,0,0,-0.230101200515408,0,25.1245994567871,4.29689979553223,4.97090005874634,2500.33436737422,0.055,65450.3295331459
"1513",2024-03-19,394.635,0.09,0.045,0,0,0,0,0,0,0,0,25.203800201416,4.3201699256897,4.96829986572266,2503.04652074542,0.055,65933.8729783132
"1514",2024-03-20,394.381,0.09,0.045,0,0,0,0,0,0,0,0,25.2621002197266,4.31305980682373,4.97359991073608,2510.9997032106,0.055,65982.8634950254
"1515",2024-03-21,393.638,0.09,0.045,0,0,0,0,0,0,0,0,25.1935997009277,4.30928993225098,4.97208023071289,2535.75219002022,0.055,65841.444933337
"1516",2024-03-22,393.814,0.09,0.045,0,0,0,0,0,0,0,0,25.2891006469727,4.3011999130249,4.97247982025146,2511.35272066026,0.055,65236.9278962244
"1517",2024-03-25,396.959,0.09,0.045,0,0,-0.00026204861933365,0,0,0,-0.00026204861933365,0,25.3381004333496,4.31909990310669,4.97156000137329,2501.08414249416,0.055,65095.7207786223
"1518",2024-03-26,396.699,0.09,0.045,0,0,0,0,0,0,0,0,25.2756996154785,4.30249977111816,4.96740007400513,2521.01351630126,0.055,65005.3804978314
"1519",2024-03-27,395.039,0.0825,0.045,0,0,0,0,0,0,0,0,25.2879009246826,4.30681991577148,4.96840000152588,2536.08565138002,0.055,64830.3021767606
"1520",2024-03-28,394.418,0.0825,0.045,0,0,0,0,0,0,0,0,25.3057994842529,4.31194019317627,4.97179985046387,2566.56645741949,0.055,65384.5962693272
"1521",2024-03-29,393.552,0.0825,0.045,0,0,0,0,0,0,0,0,25.2518997192383,4.30249977111816,4.9697699546814,2566.56645741949,0.055,65384.5962693272
"1522",2024-03-31,394.45,0.0825,0.045,0,0,0,0,0,0,0,0,25.2497005462646,4.29825019836426,4.96689987182617,2566.56645741949,0.055,65384.5962693272
"1523",2024-04-01,394.607,0.0825,0.045,0,0,0,0,0,0,0,0,25.2784996032715,4.29059982299805,4.96920013427734,2566.56645741949,0.055,65384.5962693272
"1524",2024-04-02,394.689,0.0825,0.045,0,0,0,0,0,0,0,0,25.2957000732422,4.29024982452393,4.96920013427734,2572.78528426273,0.055,65811.2421173037
"1525",2024-04-03,392.384,0.0825,0.045,0,0,0,0,0,0,0,0,25.3041000366211,4.29222011566162,4.9689998626709,2579.53521885289,0.055,66839.1535378944
"1526",2024-04-04,392.066,0.0825,0.045,0,0.91622212989023,0.91622212989023,0,0,0.91622212989023,0.91622212989023,0,25.3034000396729,4.28915023803711,4.96823978424072,2597.07392687734,0.055,66625.0580107962
"1527",2024-04-07,389.496,0.0825,0.045,0,0,0,0,0,0,0,0,25.2805004119873,4.27799987792969,4.96700000762939,2597.07392687734,0.055,66625.0580107962
"1528",2024-04-08,389.693,0.0825,0.045,0,0,-0.00101493667170871,0,0,0,-0.00101493667170871,0,25.3290004730225,4.25870990753174,4.96762990951538,2623.37733356942,0.055,66544.1213054042
"1529",2024-04-09,390.148,0.0825,0.045,0,0.0004473976441659,-4.24683733393905e-05,0,0,0.0004473976441659,-4.24683733393905e-05,0,25.4001998901367,4.26574993133545,4.96400022506714,2601.9250096425,0.055,66343.6575325055
"1530",2024-04-10,391.097,0.0825,0.045,0,0,0,0,0,0,0,0,25.4258995056152,4.26179981231689,4.96857976913452,2629.66605830385,0.055,67271.2788615487
"1531",2024-04-11,389.558,0.0825,0.045,-0.00011296855700493,0,1.41127238748595e-05,-0.00028798066136914,-0.00011296855700493,0,1.41127238748595e-05,-0.00011296855700493,25.3533000946045,4.26147985458374,4.97159004211426,2611.93275702634,0.055,67205.0660595957
"1532",2024-04-14,392.437,0.0825,0.045,0,0,0,0,0,0,0,0,25.3311996459961,4.28030014038086,4.97149991989136,2611.93275702634,0.055,67205.0660595957
"1533",2024-04-15,393.996,0.0825,0.045,0,0,0,0,0,0,0,0,25.2889995574951,4.30070018768311,4.97520017623901,2594.28746823539,0.055,67407.8645985176
"1534",2024-04-16,395.067,0.0825,0.045,0,0,0,0,0,0,0,0,25.1648998260498,4.36602020263672,4.97606992721558,2539.46977289582,0.055,65428.9928233833
"1535",2024-04-17,392.839,0.0825,0.045,0,0,0,0,0,0,0,0,25.244499206543,4.33703994750977,4.97520017623901,2567.00431067962,0.055,66115.4236354804
"1536",2024-04-18,394.098,0.0825,0.045,0,0,0,0,0,0,0,0,25.2632007598877,4.33683013916016,4.97566986083984,2582.98565266568,0.055,65674.4127230812
"1537",2024-04-21,393.947,0.0825,0.045,0,0,0,0,0,0,0,0,25.2583999633789,4.30459976196289,4.97599983215332,2582.98565266568,0.055,65674.4127230812
"1538",2024-04-22,393.916,0.0825,0.045,0,0,0,0,0,0,0,0,25.2597007751465,4.31230020523071,4.97200012207031,2610.38436834578,0.055,65125.5196047837
"1539",2024-04-23,392.867,0.0825,0.045,0,0,-0.00048417366633657,0,0,0,-0.00048417366633657,0,25.2091999053955,4.30480003356934,4.97570991516113,2616.07888086145,0.055,65939.2550196429
"1540",2024-04-24,393.605,0.0775,0.045,0,0,-0.00033103978372666,0,0,0,-0.00033103978372666,0,25.2317008972168,4.33099985122681,4.97557020187378,2605.61716173751,0.055,66376.550489034
"1541",2024-04-25,392.837,0.0775,0.045,0,0,0,0,0,0,0,0,25.1270008087158,4.31160020828247,4.97599983215332,2594.4868939547,0.055,66129.2596812044
"1542",2024-04-28,392.181,0.0775,0.045,0,0,0,0,0,0,0,0,25.1525001525879,4.31894016265869,4.97639989852905,2594.4868939547,0.055,66129.2596812044
"1543",2024-04-29,391.169,0.0775,0.045,0,0,0,0,0,0,0,0,25.1291007995605,4.31314992904663,4.97552013397217,2644.50244538926,0.055,67885.9161197363
"1544",2024-04-30,390.642,0.0775,0.045,0,0,0,0,0,0,0,0,25.1354999542236,4.33023023605347,4.97609996795654,2630.16639738468,0.055,68142.0211633302
"1545",2024-05-01,390.125,0.0775,0.045,0,0,0,0,0,0,0,0,25.1023006439209,4.32500982284546,4.97625017166138,2630.16639738468,0.055,68142.0211633302
"1546",2024-05-02,389.146,0.0775,0.045,0,0,0,0,0,0,0,0,24.9302005767822,4.32789993286133,4.97588014602661,2638.86327932194,0.055,68123.9929173899
"1547",2024-05-05,389.151,0.0775,0.045,0,0,0,0,0,0,0,0,25.0326995849609,4.31729984283447,4.97480010986328,2638.86327932194,0.055,68123.9929173899
"1548",2024-05-06,388.375,0.0775,0.045,0,0,0,0,0,0,0,0,24.99169921875,4.3047399520874,4.97121000289917,2677.67276271322,0.055,68568.4922842544
"1549",2024-05-07,389.007,0.0775,0.045,0,0,0,0,0,0,0,0,25.021900177002,4.31097984313965,4.9755802154541,2683.63531722333,0.055,68882.5489289733
"1550",2024-05-08,388.415,0.0775,0.045,0,0,-0.460689374639409,0,0,0,-1.92400491572523e-05,0,24.9927005767822,4.29925012588501,4.97200012207031,2688.91615837928,0.055,68900.5077992127
"1551",2024-05-09,387.75,0.0775,0.045,0,0,0,0,0,0,0,0,24.9106998443604,4.28189992904663,4.97483015060425,2705.81874141664,0.055,69016.2622943323
"1552",2024-05-12,387.735,0.0775,0.045,0,0,0,0,0,0,0,0,24.9097003936768,4.29975986480713,4.97692012786865,2705.81874141664,0.055,69016.2622943323
"1553",2024-05-13,386.616,0.0775,0.045,0,0,0,0,0,0,0,0,24.7837009429932,4.28393983840942,4.97200012207031,2700.89826183571,0.055,68917.5465750538
"1554",2024-05-14,385.618,0.0775,0.045,0,0,0,0,0,0,0,0,24.7945995330811,4.26629018783569,4.97576999664307,2704.729573541,0.055,68864.2370788329
"1555",2024-05-15,385.523,0.0775,0.045,0,0,0,0,0,0,0,0,24.7185001373291,4.25984001159668,4.97410011291504,2724.29974548079,0.055,68673.8352710533
"1556",2024-05-16,386.706,0.0775,0.045,0,0,0,0,0,0,0,0,24.6893997192383,4.25822019577026,4.97300004959106,2724.97940530238,0.055,68854.6467613058
