variable,sample_idx,pct_change,prediction
mean_kinfo,173,0.00999999999999994,403.0884
mean_kinfo,174,0.00999999999999994,402.0679
mean_kinfo,0,0.019999999999999934,396.23785
mean_kinfo,1,0.019999999999999934,398.26968
mean_kinfo,2,0.019999999999999934,399.22504
mean_kinfo,3,0.019999999999999934,396.93835
mean_kinfo,4,0.019999999999999934,395.161
mean_kinfo,5,0.019999999999999934,397.24045
mean_kinfo,6,0.019999999999999934,397.90054
mean_kinfo,7,0.019999999999999934,397.23267
mean_kinfo,8,0.019999999999999934,396.1103
mean_kinfo,9,0.019999999999999934,396.83136
mean_kinfo,10,0.019999999999999934,397.9415
mean_kinfo,11,0.019999999999999934,397.4918
mean_kinfo,12,0.019999999999999934,395.94846
mean_kinfo,13,0.019999999999999934,395.79736
mean_kinfo,14,0.019999999999999934,395.8163
mean_kinfo,15,0.019999999999999934,395.92307
mean_kinfo,16,0.019999999999999934,394.11343
mean_kinfo,17,0.019999999999999934,393.67288
mean_kinfo,18,0.019999999999999934,395.53546
mean_kinfo,19,0.019999999999999934,394.95404
mean_kinfo,20,0.019999999999999934,394.35153
mean_kinfo,21,0.019999999999999934,394.56796
mean_kinfo,22,0.019999999999999934,393.16083
mean_kinfo,23,0.019999999999999934,392.26205
mean_kinfo,24,0.019999999999999934,393.11832
mean_kinfo,25,0.019999999999999934,392.04175
mean_kinfo,26,0.019999999999999934,391.7523
mean_kinfo,27,0.019999999999999934,391.5638
mean_kinfo,28,0.019999999999999934,390.4686
mean_kinfo,29,0.019999999999999934,391.3113
mean_kinfo,30,0.019999999999999934,394.33597
mean_kinfo,31,0.019999999999999934,393.37128
mean_kinfo,32,0.019999999999999934,391.82913
mean_kinfo,33,0.019999999999999934,393.9601
mean_kinfo,34,0.019999999999999934,396.08322
mean_kinfo,35,0.019999999999999934,394.9496
mean_kinfo,36,0.019999999999999934,397.09897
mean_kinfo,37,0.019999999999999934,398.74637
mean_kinfo,38,0.019999999999999934,397.54703
mean_kinfo,39,0.019999999999999934,398.93457
mean_kinfo,40,0.019999999999999934,398.4576
mean_kinfo,41,0.019999999999999934,397.08994
mean_kinfo,42,0.019999999999999934,395.3081
mean_kinfo,43,0.019999999999999934,394.9324
mean_kinfo,44,0.019999999999999934,394.38507
mean_kinfo,45,0.019999999999999934,396.03873
mean_kinfo,46,0.019999999999999934,396.4158
mean_kinfo,47,0.019999999999999934,395.72562
mean_kinfo,48,0.019999999999999934,395.07065
mean_kinfo,49,0.019999999999999934,394.06808
mean_kinfo,50,0.019999999999999934,393.6086
mean_kinfo,51,0.019999999999999934,394.30197
mean_kinfo,52,0.019999999999999934,394.37973
mean_kinfo,53,0.019999999999999934,395.17386
mean_kinfo,54,0.019999999999999934,393.8887
mean_kinfo,55,0.019999999999999934,394.51627
mean_kinfo,56,0.019999999999999934,393.7053
mean_kinfo,57,0.019999999999999934,393.6661
mean_kinfo,58,0.019999999999999934,393.50128
mean_kinfo,59,0.019999999999999934,394.6882
mean_kinfo,60,0.019999999999999934,393.95648
mean_kinfo,61,0.019999999999999934,394.14944
mean_kinfo,62,0.019999999999999934,394.68658
mean_kinfo,63,0.019999999999999934,397.56387
mean_kinfo,64,0.019999999999999934,397.8107
mean_kinfo,65,0.019999999999999934,396.78964
mean_kinfo,66,0.019999999999999934,396.27887
mean_kinfo,67,0.019999999999999934,395.8771
mean_kinfo,68,0.019999999999999934,395.3206
mean_kinfo,69,0.019999999999999934,395.47842
mean_kinfo,70,0.019999999999999934,395.25925
mean_kinfo,71,0.019999999999999934,395.1003
mean_kinfo,72,0.019999999999999934,393.99173
mean_kinfo,73,0.019999999999999934,395.51077
mean_kinfo,74,0.019999999999999934,395.26846
mean_kinfo,75,0.019999999999999934,395.99576
mean_kinfo,76,0.019999999999999934,396.70657
mean_kinfo,77,0.019999999999999934,397.61484
mean_kinfo,78,0.019999999999999934,397.79602
mean_kinfo,79,0.019999999999999934,398.78775
mean_kinfo,80,0.019999999999999934,400.94577
mean_kinfo,81,0.019999999999999934,402.4821
mean_kinfo,82,0.019999999999999934,402.15646
mean_kinfo,83,0.019999999999999934,402.72324
mean_kinfo,84,0.019999999999999934,400.32437
mean_kinfo,85,0.019999999999999934,399.90784
mean_kinfo,86,0.019999999999999934,402.00027
mean_kinfo,87,0.019999999999999934,402.31616
mean_kinfo,88,0.019999999999999934,401.5712
mean_kinfo,89,0.019999999999999934,400.96707
mean_kinfo,90,0.019999999999999934,402.09024
mean_kinfo,91,0.019999999999999934,401.07367
mean_kinfo,92,0.019999999999999934,401.50455
mean_kinfo,93,0.019999999999999934,402.25455
mean_kinfo,94,0.019999999999999934,401.34378
mean_kinfo,95,0.019999999999999934,403.95132
mean_kinfo,96,0.019999999999999934,403.9888
mean_kinfo,97,0.019999999999999934,404.5376
mean_kinfo,98,0.019999999999999934,404.81866
mean_kinfo,99,0.019999999999999934,406.0441
mean_kinfo,100,0.019999999999999934,408.27206
mean_kinfo,101,0.019999999999999934,408.86575
mean_kinfo,102,0.019999999999999934,408.04187
mean_kinfo,103,0.019999999999999934,408.45218
mean_kinfo,104,0.019999999999999934,408.48856
mean_kinfo,105,0.019999999999999934,409.4578
mean_kinfo,106,0.019999999999999934,405.37906
mean_kinfo,107,0.019999999999999934,407.3689
mean_kinfo,108,0.019999999999999934,410.08527
mean_kinfo,109,0.019999999999999934,410.7324
mean_kinfo,110,0.019999999999999934,408.13986
mean_kinfo,111,0.019999999999999934,406.91904
mean_kinfo,112,0.019999999999999934,407.49548
mean_kinfo,113,0.019999999999999934,406.87582
mean_kinfo,114,0.019999999999999934,408.5002
mean_kinfo,115,0.019999999999999934,409.78473
mean_kinfo,116,0.019999999999999934,410.7584
mean_kinfo,117,0.019999999999999934,410.89908
mean_kinfo,118,0.019999999999999934,409.42874
mean_kinfo,119,0.019999999999999934,410.2018
mean_kinfo,120,0.019999999999999934,411.6417
mean_kinfo,121,0.019999999999999934,411.84158
mean_kinfo,122,0.019999999999999934,411.58224
mean_kinfo,123,0.019999999999999934,413.20718
mean_kinfo,124,0.019999999999999934,413.18234
mean_kinfo,125,0.019999999999999934,412.16833
mean_kinfo,126,0.019999999999999934,411.81784
mean_kinfo,127,0.019999999999999934,412.44794
mean_kinfo,128,0.019999999999999934,410.3217
mean_kinfo,129,0.019999999999999934,409.76566
mean_kinfo,130,0.019999999999999934,409.44437
mean_kinfo,131,0.019999999999999934,408.9081
mean_kinfo,132,0.019999999999999934,408.49002
mean_kinfo,133,0.019999999999999934,408.78036
mean_kinfo,134,0.019999999999999934,409.11716
mean_kinfo,135,0.019999999999999934,411.98404
mean_kinfo,136,0.019999999999999934,413.1492
mean_kinfo,137,0.019999999999999934,412.5319
mean_kinfo,138,0.019999999999999934,411.47305
mean_kinfo,139,0.019999999999999934,409.77078
mean_kinfo,140,0.019999999999999934,409.5948
mean_kinfo,141,0.019999999999999934,409.91226
mean_kinfo,142,0.019999999999999934,410.17725
mean_kinfo,143,0.019999999999999934,410.66507
mean_kinfo,144,0.019999999999999934,410.0944
mean_kinfo,145,0.019999999999999934,411.73285
mean_kinfo,146,0.019999999999999934,413.03983
mean_kinfo,147,0.019999999999999934,413.9089
mean_kinfo,148,0.019999999999999934,413.22617
mean_kinfo,149,0.019999999999999934,412.84268
mean_kinfo,150,0.019999999999999934,412.4607
mean_kinfo,151,0.019999999999999934,411.81396
mean_kinfo,152,0.019999999999999934,411.53568
mean_kinfo,153,0.019999999999999934,411.20706
mean_kinfo,154,0.019999999999999934,410.41977
mean_kinfo,155,0.019999999999999934,411.3903
mean_kinfo,156,0.019999999999999934,411.61053
mean_kinfo,157,0.019999999999999934,410.43088
mean_kinfo,158,0.019999999999999934,410.5754
mean_kinfo,159,0.019999999999999934,409.99716
mean_kinfo,160,0.019999999999999934,409.21964
mean_kinfo,161,0.019999999999999934,407.47842
mean_kinfo,162,0.019999999999999934,407.80707
mean_kinfo,163,0.019999999999999934,407.15372
mean_kinfo,164,0.019999999999999934,407.73135
mean_kinfo,165,0.019999999999999934,406.47992
mean_kinfo,166,0.019999999999999934,407.7388
mean_kinfo,167,0.019999999999999934,408.16046
mean_kinfo,168,0.019999999999999934,406.91904
mean_kinfo,169,0.019999999999999934,405.9111
mean_kinfo,170,0.019999999999999934,404.8034
mean_kinfo,171,0.019999999999999934,404.05618
mean_kinfo,172,0.019999999999999934,403.80368
mean_kinfo,173,0.019999999999999934,403.0884
mean_kinfo,174,0.019999999999999934,402.0679
mean_kinfo,0,0.029999999999999943,396.23785
mean_kinfo,1,0.029999999999999943,398.26968
mean_kinfo,2,0.029999999999999943,399.22504
mean_kinfo,3,0.029999999999999943,396.93835
mean_kinfo,4,0.029999999999999943,395.161
mean_kinfo,5,0.029999999999999943,397.24045
mean_kinfo,6,0.029999999999999943,397.90054
mean_kinfo,7,0.029999999999999943,397.23267
mean_kinfo,8,0.029999999999999943,396.1103
mean_kinfo,9,0.029999999999999943,396.83136
mean_kinfo,10,0.029999999999999943,397.9415
mean_kinfo,11,0.029999999999999943,397.4918
mean_kinfo,12,0.029999999999999943,395.94846
mean_kinfo,13,0.029999999999999943,395.79736
mean_kinfo,14,0.029999999999999943,395.8163
mean_kinfo,15,0.029999999999999943,395.92307
mean_kinfo,16,0.029999999999999943,394.11343
mean_kinfo,17,0.029999999999999943,393.67288
mean_kinfo,18,0.029999999999999943,395.53546
mean_kinfo,19,0.029999999999999943,394.95404
mean_kinfo,20,0.029999999999999943,394.35153
mean_kinfo,21,0.029999999999999943,394.56796
mean_kinfo,22,0.029999999999999943,393.16083
mean_kinfo,23,0.029999999999999943,392.26205
mean_kinfo,24,0.029999999999999943,393.11832
mean_kinfo,25,0.029999999999999943,392.04175
mean_kinfo,26,0.029999999999999943,391.7523
mean_kinfo,27,0.029999999999999943,391.5638
mean_kinfo,28,0.029999999999999943,390.4686
mean_kinfo,29,0.029999999999999943,391.3113
mean_kinfo,30,0.029999999999999943,394.33597
mean_kinfo,31,0.029999999999999943,393.37128
mean_kinfo,32,0.029999999999999943,391.82913
mean_kinfo,33,0.029999999999999943,393.9601
mean_kinfo,34,0.029999999999999943,396.08322
mean_kinfo,35,0.029999999999999943,394.9496
mean_kinfo,36,0.029999999999999943,397.09897
mean_kinfo,37,0.029999999999999943,398.74637
mean_kinfo,38,0.029999999999999943,397.54703
mean_kinfo,39,0.029999999999999943,398.93457
mean_kinfo,40,0.029999999999999943,398.4576
mean_kinfo,41,0.029999999999999943,397.08994
mean_kinfo,42,0.029999999999999943,395.3081
mean_kinfo,43,0.029999999999999943,394.9324
mean_kinfo,44,0.029999999999999943,394.38507
mean_kinfo,45,0.029999999999999943,396.03873
mean_kinfo,46,0.029999999999999943,396.4158
mean_kinfo,47,0.029999999999999943,395.72562
mean_kinfo,48,0.029999999999999943,395.07065
mean_kinfo,49,0.029999999999999943,394.06808
mean_kinfo,50,0.029999999999999943,393.6086
mean_kinfo,51,0.029999999999999943,394.30197
mean_kinfo,52,0.029999999999999943,394.37973
mean_kinfo,53,0.029999999999999943,395.17386
mean_kinfo,54,0.029999999999999943,393.8887
mean_kinfo,55,0.029999999999999943,394.51627
mean_kinfo,56,0.029999999999999943,393.7053
mean_kinfo,57,0.029999999999999943,393.6661
mean_kinfo,58,0.029999999999999943,393.50128
mean_kinfo,59,0.029999999999999943,394.6882
mean_kinfo,60,0.029999999999999943,393.95648
mean_kinfo,61,0.029999999999999943,394.14944
mean_kinfo,62,0.029999999999999943,394.68658
mean_kinfo,63,0.029999999999999943,397.56387
mean_kinfo,64,0.029999999999999943,397.8107
mean_kinfo,65,0.029999999999999943,396.78964
mean_kinfo,66,0.029999999999999943,396.27887
mean_kinfo,67,0.029999999999999943,395.8771
mean_kinfo,68,0.029999999999999943,395.3206
mean_kinfo,69,0.029999999999999943,395.47842
mean_kinfo,70,0.029999999999999943,395.25925
mean_kinfo,71,0.029999999999999943,395.1003
mean_kinfo,72,0.029999999999999943,393.99173
mean_kinfo,73,0.029999999999999943,395.51077
mean_kinfo,74,0.029999999999999943,395.26846
mean_kinfo,75,0.029999999999999943,395.99576
mean_kinfo,76,0.029999999999999943,396.70657
mean_kinfo,77,0.029999999999999943,397.61484
mean_kinfo,78,0.029999999999999943,397.79602
mean_kinfo,79,0.029999999999999943,398.78775
mean_kinfo,80,0.029999999999999943,400.94577
mean_kinfo,81,0.029999999999999943,402.4821
mean_kinfo,82,0.029999999999999943,402.15646
mean_kinfo,83,0.029999999999999943,402.72324
mean_kinfo,84,0.029999999999999943,400.32437
mean_kinfo,85,0.029999999999999943,399.90784
mean_kinfo,86,0.029999999999999943,402.00027
mean_kinfo,87,0.029999999999999943,402.31616
mean_kinfo,88,0.029999999999999943,401.5712
mean_kinfo,89,0.029999999999999943,400.96707
mean_kinfo,90,0.029999999999999943,402.09024
mean_kinfo,91,0.029999999999999943,401.07367
mean_kinfo,92,0.029999999999999943,401.50455
mean_kinfo,93,0.029999999999999943,402.25455
mean_kinfo,94,0.029999999999999943,401.34378
mean_kinfo,95,0.029999999999999943,403.95132
mean_kinfo,96,0.029999999999999943,403.9888
mean_kinfo,97,0.029999999999999943,404.5376
mean_kinfo,98,0.029999999999999943,404.81866
mean_kinfo,99,0.029999999999999943,406.0441
mean_kinfo,100,0.029999999999999943,408.27206
mean_kinfo,101,0.029999999999999943,408.86575
mean_kinfo,102,0.029999999999999943,408.04187
mean_kinfo,103,0.029999999999999943,408.45218
mean_kinfo,104,0.029999999999999943,408.48856
mean_kinfo,105,0.029999999999999943,409.4578
mean_kinfo,106,0.029999999999999943,405.37906
mean_kinfo,107,0.029999999999999943,407.3689
mean_kinfo,108,0.029999999999999943,410.08527
mean_kinfo,109,0.029999999999999943,410.7324
mean_kinfo,110,0.029999999999999943,408.13986
mean_kinfo,111,0.029999999999999943,406.91904
mean_kinfo,112,0.029999999999999943,407.49548
mean_kinfo,113,0.029999999999999943,406.87582
mean_kinfo,114,0.029999999999999943,408.5002
mean_kinfo,115,0.029999999999999943,409.78473
mean_kinfo,116,0.029999999999999943,410.7584
mean_kinfo,117,0.029999999999999943,410.89908
mean_kinfo,118,0.029999999999999943,409.42874
mean_kinfo,119,0.029999999999999943,410.2018
mean_kinfo,120,0.029999999999999943,411.6417
mean_kinfo,121,0.029999999999999943,411.84158
mean_kinfo,122,0.029999999999999943,411.58224
mean_kinfo,123,0.029999999999999943,413.20718
mean_kinfo,124,0.029999999999999943,413.18234
mean_kinfo,125,0.029999999999999943,412.16833
mean_kinfo,126,0.029999999999999943,411.81784
mean_kinfo,127,0.029999999999999943,412.44794
mean_kinfo,128,0.029999999999999943,410.3217
mean_kinfo,129,0.029999999999999943,409.76566
mean_kinfo,130,0.029999999999999943,409.44437
mean_kinfo,131,0.029999999999999943,408.9081
mean_kinfo,132,0.029999999999999943,408.49002
mean_kinfo,133,0.029999999999999943,408.78036
mean_kinfo,134,0.029999999999999943,409.11716
mean_kinfo,135,0.029999999999999943,411.98404
mean_kinfo,136,0.029999999999999943,413.1492
mean_kinfo,137,0.029999999999999943,412.5319
mean_kinfo,138,0.029999999999999943,411.47305
mean_kinfo,139,0.029999999999999943,409.77078
mean_kinfo,140,0.029999999999999943,409.5948
mean_kinfo,141,0.029999999999999943,409.91226
mean_kinfo,142,0.029999999999999943,410.17725
mean_kinfo,143,0.029999999999999943,410.66507
mean_kinfo,144,0.029999999999999943,410.0944
mean_kinfo,145,0.029999999999999943,411.73285
mean_kinfo,146,0.029999999999999943,413.03983
mean_kinfo,147,0.029999999999999943,413.9089
mean_kinfo,148,0.029999999999999943,413.22617
mean_kinfo,149,0.029999999999999943,412.84268
mean_kinfo,150,0.029999999999999943,412.4607
mean_kinfo,151,0.029999999999999943,411.81396
mean_kinfo,152,0.029999999999999943,411.53568
mean_kinfo,153,0.029999999999999943,411.20706
mean_kinfo,154,0.029999999999999943,410.41977
mean_kinfo,155,0.029999999999999943,411.3903
mean_kinfo,156,0.029999999999999943,411.61053
mean_kinfo,157,0.029999999999999943,410.43088
mean_kinfo,158,0.029999999999999943,410.5754
mean_kinfo,159,0.029999999999999943,409.99716
mean_kinfo,160,0.029999999999999943,409.21964
mean_kinfo,161,0.029999999999999943,407.47842
mean_kinfo,162,0.029999999999999943,407.80707
mean_kinfo,163,0.029999999999999943,407.15372
mean_kinfo,164,0.029999999999999943,407.73135
mean_kinfo,165,0.029999999999999943,406.47992
mean_kinfo,166,0.029999999999999943,407.7388
mean_kinfo,167,0.029999999999999943,408.16046
mean_kinfo,168,0.029999999999999943,406.91904
mean_kinfo,169,0.029999999999999943,405.9111
mean_kinfo,170,0.029999999999999943,404.8034
mean_kinfo,171,0.029999999999999943,404.05618
mean_kinfo,172,0.029999999999999943,403.80368
mean_kinfo,173,0.029999999999999943,403.0884
mean_kinfo,174,0.029999999999999943,402.0679
mean_kinfo,0,0.039999999999999925,396.23785
mean_kinfo,1,0.039999999999999925,398.26968
mean_kinfo,2,0.039999999999999925,399.22504
mean_kinfo,3,0.039999999999999925,396.93835
mean_kinfo,4,0.039999999999999925,395.161
mean_kinfo,5,0.039999999999999925,397.24045
mean_kinfo,6,0.039999999999999925,397.90054
mean_kinfo,7,0.039999999999999925,397.23267
mean_kinfo,8,0.039999999999999925,396.1103
mean_kinfo,9,0.039999999999999925,396.83136
mean_kinfo,10,0.039999999999999925,397.9415
mean_kinfo,11,0.039999999999999925,397.4918
mean_kinfo,12,0.039999999999999925,395.94846
mean_kinfo,13,0.039999999999999925,395.79736
mean_kinfo,14,0.039999999999999925,395.8163
mean_kinfo,15,0.039999999999999925,395.92307
mean_kinfo,16,0.039999999999999925,394.11343
mean_kinfo,17,0.039999999999999925,393.67288
mean_kinfo,18,0.039999999999999925,395.53546
mean_kinfo,19,0.039999999999999925,394.95404
mean_kinfo,20,0.039999999999999925,394.35153
mean_kinfo,21,0.039999999999999925,394.56796
mean_kinfo,22,0.039999999999999925,393.16083
mean_kinfo,23,0.039999999999999925,392.26205
mean_kinfo,24,0.039999999999999925,393.11832
mean_kinfo,25,0.039999999999999925,392.04175
mean_kinfo,26,0.039999999999999925,391.7523
mean_kinfo,27,0.039999999999999925,391.5638
mean_kinfo,28,0.039999999999999925,390.4686
mean_kinfo,29,0.039999999999999925,391.3113
mean_kinfo,30,0.039999999999999925,394.33597
mean_kinfo,31,0.039999999999999925,393.37128
mean_kinfo,32,0.039999999999999925,391.82913
mean_kinfo,33,0.039999999999999925,393.9601
mean_kinfo,34,0.039999999999999925,396.08322
mean_kinfo,35,0.039999999999999925,394.9496
mean_kinfo,36,0.039999999999999925,397.09897
mean_kinfo,37,0.039999999999999925,398.74637
mean_kinfo,38,0.039999999999999925,397.54703
mean_kinfo,39,0.039999999999999925,398.93457
mean_kinfo,40,0.039999999999999925,398.4576
mean_kinfo,41,0.039999999999999925,397.08994
mean_kinfo,42,0.039999999999999925,395.3081
mean_kinfo,43,0.039999999999999925,394.9324
mean_kinfo,44,0.039999999999999925,394.38507
mean_kinfo,45,0.039999999999999925,396.03873
mean_kinfo,46,0.039999999999999925,396.4158
mean_kinfo,47,0.039999999999999925,395.72562
mean_kinfo,48,0.039999999999999925,395.07065
mean_kinfo,49,0.039999999999999925,394.06808
mean_kinfo,50,0.039999999999999925,393.6086
mean_kinfo,51,0.039999999999999925,394.30197
mean_kinfo,52,0.039999999999999925,394.37973
mean_kinfo,53,0.039999999999999925,395.17386
mean_kinfo,54,0.039999999999999925,393.8887
mean_kinfo,55,0.039999999999999925,394.51627
mean_kinfo,56,0.039999999999999925,393.7053
mean_kinfo,57,0.039999999999999925,393.6661
mean_kinfo,58,0.039999999999999925,393.50128
mean_kinfo,59,0.039999999999999925,394.6882
mean_kinfo,60,0.039999999999999925,393.95648
mean_kinfo,61,0.039999999999999925,394.14944
mean_kinfo,62,0.039999999999999925,394.68658
mean_kinfo,63,0.039999999999999925,397.56387
mean_kinfo,64,0.039999999999999925,397.8107
mean_kinfo,65,0.039999999999999925,396.78964
mean_kinfo,66,0.039999999999999925,396.27887
mean_kinfo,67,0.039999999999999925,395.8771
mean_kinfo,68,0.039999999999999925,395.3206
mean_kinfo,69,0.039999999999999925,395.47842
mean_kinfo,70,0.039999999999999925,395.25925
mean_kinfo,71,0.039999999999999925,395.1003
mean_kinfo,72,0.039999999999999925,393.99173
mean_kinfo,73,0.039999999999999925,395.51077
mean_kinfo,74,0.039999999999999925,395.26846
mean_kinfo,75,0.039999999999999925,395.99576
mean_kinfo,76,0.039999999999999925,396.70657
mean_kinfo,77,0.039999999999999925,397.61484
mean_kinfo,78,0.039999999999999925,397.79602
mean_kinfo,79,0.039999999999999925,398.78775
mean_kinfo,80,0.039999999999999925,400.94577
mean_kinfo,81,0.039999999999999925,402.4821
mean_kinfo,82,0.039999999999999925,402.15646
mean_kinfo,83,0.039999999999999925,402.72324
mean_kinfo,84,0.039999999999999925,400.32437
mean_kinfo,85,0.039999999999999925,399.90784
mean_kinfo,86,0.039999999999999925,402.00027
mean_kinfo,87,0.039999999999999925,402.31616
mean_kinfo,88,0.039999999999999925,401.5712
mean_kinfo,89,0.039999999999999925,400.96707
mean_kinfo,90,0.039999999999999925,402.09024
mean_kinfo,91,0.039999999999999925,401.07367
mean_kinfo,92,0.039999999999999925,401.50455
mean_kinfo,93,0.039999999999999925,402.25455
mean_kinfo,94,0.039999999999999925,401.34378
mean_kinfo,95,0.039999999999999925,403.95132
mean_kinfo,96,0.039999999999999925,403.9888
mean_kinfo,97,0.039999999999999925,404.5376
mean_kinfo,98,0.039999999999999925,404.81866
mean_kinfo,99,0.039999999999999925,406.0441
mean_kinfo,100,0.039999999999999925,408.27206
mean_kinfo,101,0.039999999999999925,408.86575
mean_kinfo,102,0.039999999999999925,408.04187
mean_kinfo,103,0.039999999999999925,408.45218
mean_kinfo,104,0.039999999999999925,408.48856
mean_kinfo,105,0.039999999999999925,409.4578
mean_kinfo,106,0.039999999999999925,405.37906
mean_kinfo,107,0.039999999999999925,407.3689
mean_kinfo,108,0.039999999999999925,410.08527
mean_kinfo,109,0.039999999999999925,410.7324
mean_kinfo,110,0.039999999999999925,408.13986
mean_kinfo,111,0.039999999999999925,406.91904
mean_kinfo,112,0.039999999999999925,407.49548
mean_kinfo,113,0.039999999999999925,406.87582
mean_kinfo,114,0.039999999999999925,408.5002
mean_kinfo,115,0.039999999999999925,409.78473
mean_kinfo,116,0.039999999999999925,410.7584
mean_kinfo,117,0.039999999999999925,410.89908
mean_kinfo,118,0.039999999999999925,409.42874
mean_kinfo,119,0.039999999999999925,410.2018
mean_kinfo,120,0.039999999999999925,411.6417
mean_kinfo,121,0.039999999999999925,411.84158
mean_kinfo,122,0.039999999999999925,411.58224
mean_kinfo,123,0.039999999999999925,413.20718
mean_kinfo,124,0.039999999999999925,413.18234
mean_kinfo,125,0.039999999999999925,412.16833
mean_kinfo,126,0.039999999999999925,411.81784
mean_kinfo,127,0.039999999999999925,412.44794
mean_kinfo,128,0.039999999999999925,410.3217
mean_kinfo,129,0.039999999999999925,409.76566
mean_kinfo,130,0.039999999999999925,409.44437
mean_kinfo,131,0.039999999999999925,408.9081
mean_kinfo,132,0.039999999999999925,408.49002
mean_kinfo,133,0.039999999999999925,408.78036
mean_kinfo,134,0.039999999999999925,409.11716
mean_kinfo,135,0.039999999999999925,411.98404
mean_kinfo,136,0.039999999999999925,413.1492
mean_kinfo,137,0.039999999999999925,412.5319
mean_kinfo,138,0.039999999999999925,411.47305
mean_kinfo,139,0.039999999999999925,409.77078
mean_kinfo,140,0.039999999999999925,409.5948
mean_kinfo,141,0.039999999999999925,409.91226
mean_kinfo,142,0.039999999999999925,410.17725
mean_kinfo,143,0.039999999999999925,410.66507
mean_kinfo,144,0.039999999999999925,410.0944
mean_kinfo,145,0.039999999999999925,411.73285
mean_kinfo,146,0.039999999999999925,413.03983
mean_kinfo,147,0.039999999999999925,413.9089
mean_kinfo,148,0.039999999999999925,413.22617
mean_kinfo,149,0.039999999999999925,412.84268
mean_kinfo,150,0.039999999999999925,412.4607
mean_kinfo,151,0.039999999999999925,411.81396
mean_kinfo,152,0.039999999999999925,411.53568
mean_kinfo,153,0.039999999999999925,411.20706
mean_kinfo,154,0.039999999999999925,410.41977
mean_kinfo,155,0.039999999999999925,411.3903
mean_kinfo,156,0.039999999999999925,411.61053
mean_kinfo,157,0.039999999999999925,410.43088
mean_kinfo,158,0.039999999999999925,410.5754
mean_kinfo,159,0.039999999999999925,409.99716
mean_kinfo,160,0.039999999999999925,409.21964
mean_kinfo,161,0.039999999999999925,407.47842
mean_kinfo,162,0.039999999999999925,407.80707
mean_kinfo,163,0.039999999999999925,407.15372
mean_kinfo,164,0.039999999999999925,407.73135
mean_kinfo,165,0.039999999999999925,406.47992
mean_kinfo,166,0.039999999999999925,407.7388
mean_kinfo,167,0.039999999999999925,408.16046
mean_kinfo,168,0.039999999999999925,406.91904
mean_kinfo,169,0.039999999999999925,405.9111
mean_kinfo,170,0.039999999999999925,404.8034
mean_kinfo,171,0.039999999999999925,404.05618
mean_kinfo,172,0.039999999999999925,403.80368
mean_kinfo,173,0.039999999999999925,403.0884
mean_kinfo,174,0.039999999999999925,402.0679
mean_kinfo,0,0.049999999999999906,396.23785
mean_kinfo,1,0.049999999999999906,398.26968
mean_kinfo,2,0.049999999999999906,399.22504
mean_kinfo,3,0.049999999999999906,396.93835
mean_kinfo,4,0.049999999999999906,395.161
mean_kinfo,5,0.049999999999999906,397.24045
mean_kinfo,6,0.049999999999999906,397.90054
mean_kinfo,7,0.049999999999999906,397.23267
mean_kinfo,8,0.049999999999999906,396.1103
mean_kinfo,9,0.049999999999999906,396.83136
mean_kinfo,10,0.049999999999999906,397.9415
mean_kinfo,11,0.049999999999999906,397.4918
mean_kinfo,12,0.049999999999999906,395.94846
mean_kinfo,13,0.049999999999999906,395.79736
mean_kinfo,14,0.049999999999999906,395.8163
mean_kinfo,15,0.049999999999999906,395.92307
mean_kinfo,16,0.049999999999999906,394.11343
mean_kinfo,17,0.049999999999999906,393.67288
mean_kinfo,18,0.049999999999999906,395.53546
mean_kinfo,19,0.049999999999999906,394.95404
mean_kinfo,20,0.049999999999999906,394.35153
mean_kinfo,21,0.049999999999999906,394.56796
mean_kinfo,22,0.049999999999999906,393.16083
mean_kinfo,23,0.049999999999999906,392.26205
mean_kinfo,24,0.049999999999999906,393.11832
mean_kinfo,25,0.049999999999999906,392.04175
mean_kinfo,26,0.049999999999999906,391.7523
mean_kinfo,27,0.049999999999999906,391.5638
mean_kinfo,28,0.049999999999999906,390.4686
mean_kinfo,29,0.049999999999999906,391.3113
mean_kinfo,30,0.049999999999999906,394.33597
mean_kinfo,31,0.049999999999999906,393.37128
mean_kinfo,32,0.049999999999999906,391.82913
mean_kinfo,33,0.049999999999999906,393.9601
mean_kinfo,34,0.049999999999999906,396.08322
mean_kinfo,35,0.049999999999999906,394.9496
mean_kinfo,36,0.049999999999999906,397.09897
mean_kinfo,37,0.049999999999999906,398.74637
mean_kinfo,38,0.049999999999999906,397.54703
mean_kinfo,39,0.049999999999999906,398.93457
mean_kinfo,40,0.049999999999999906,398.4576
mean_kinfo,41,0.049999999999999906,397.08994
mean_kinfo,42,0.049999999999999906,395.3081
mean_kinfo,43,0.049999999999999906,394.9324
mean_kinfo,44,0.049999999999999906,394.38507
mean_kinfo,45,0.049999999999999906,396.03873
mean_kinfo,46,0.049999999999999906,396.4158
mean_kinfo,47,0.049999999999999906,395.72562
mean_kinfo,48,0.049999999999999906,395.07065
mean_kinfo,49,0.049999999999999906,394.06808
mean_kinfo,50,0.049999999999999906,393.6086
mean_kinfo,51,0.049999999999999906,394.30197
mean_kinfo,52,0.049999999999999906,394.37973
mean_kinfo,53,0.049999999999999906,395.17386
mean_kinfo,54,0.049999999999999906,393.8887
